CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,LTV_Score
12815.0,148,2,1063.46,1,2,3,123,Other,1,0.09445838406648992
12816.0,96,2,572.2,2,2,2,222,Other,0,0.11449329547829422
12817.0,281,1,166.04,1,1,1,111,Other,1,0.037689058177494336
12818.0,262,1,1542.08,1,1,3,113,Other,1,0.0477852493407766
12820.0,3,4,942.34,4,3,3,433,Potential Loyalist,0,0.15591863105516096
12821.0,214,1,92.72,1,1,1,111,Other,1,0.0645019238515581
12822.0,71,2,948.88,2,2,3,223,Other,0,0.12521907207675695
12823.0,75,5,1759.5,2,3,4,234,Big Spender,0,0.13010506069104058
12824.0,60,1,397.12,2,1,2,212,Other,0,0.12697539779763717
12826.0,3,7,1474.72,4,4,3,443,Potential Loyalist,0,0.16191670028201186
12827.0,6,3,430.15000000000003,4,3,2,432,Potential Loyalist,0,0.1521155396727279
12828.0,3,6,1018.71,4,4,3,443,Potential Loyalist,0,0.1594202922253358
12829.0,337,2,293.0,1,2,1,121,Other,1,0.01707819387374019
12830.0,38,6,6814.64,3,4,4,344,Big Spender,0,0.15568762892263305
12831.0,262,1,215.05,1,1,1,111,Other,1,0.04541726352824196
12832.0,32,2,383.03,3,2,2,322,Other,0,0.1398930011731463
12833.0,145,1,417.38,1,1,2,112,Other,1,0.09282924462276357
12834.0,283,1,312.38,1,1,2,112,Other,1,0.03714590142136894
12836.0,59,4,2612.86,2,3,4,234,Big Spender,0,0.13637944185123052
12837.0,173,1,134.1,1,1,1,111,Other,1,0.08106369902439847
12838.0,34,2,683.13,3,2,3,323,Other,0,0.1396242176403356
12839.0,3,14,5591.42,4,4,4,444,Champions,0,0.18104148977885806
12840.0,144,4,2726.77,1,3,4,134,Big Spender,0,0.10240040009911588
12841.0,5,25,4022.35,4,4,4,444,Champions,2,0.19594692752411252
12842.0,70,2,1118.99,2,2,3,223,Other,0,0.1259247654246948
12843.0,66,8,1702.26,2,4,4,244,Big Spender,0,0.1386703000630326
12844.0,29,2,325.96000000000004,3,2,2,322,Other,0,0.1409975983416427
12845.0,267,4,354.09,1,3,2,132,Other,1,0.04870272307466299
12847.0,22,1,871.54,3,1,3,313,Other,0,0.14310346615558178
12849.0,31,2,1050.8899999999999,3,2,3,323,Other,0,0.14148689217915453
12851.0,97,1,135.18,2,1,1,211,Other,0,0.1116286288846117
12852.0,295,1,311.55,1,1,2,112,Other,1,0.03231868308301278
12853.0,135,6,1957.1000000000001,2,4,4,244,Big Spender,0,0.10801166909703878
12854.0,79,3,1324.5,2,3,3,233,Other,0,0.12435487201227582
12855.0,373,1,38.1,1,1,1,111,Other,1,0.0004634397787572737
12856.0,8,6,2179.93,4,4,4,444,Champions,0,0.15948167862994833
12857.0,211,2,1106.4,1,2,3,123,Other,1,0.06919988664242051
12863.0,52,1,521.2,2,1,2,212,Other,0,0.13041396745707887
12864.0,138,1,147.12,2,1,1,211,Other,0,0.09516199926501753
12865.0,26,2,1568.23,3,2,3,323,Other,0,0.14442077058806402
12866.0,283,1,559.12,1,1,2,112,Other,1,0.037586190502538766
12867.0,26,7,4036.82,3,4,4,344,Big Spender,0,0.15723924640424713
12868.0,186,6,1607.0600000000002,1,4,3,143,Other,1,0.08687766551162752
12871.0,84,2,380.64,2,2,2,222,Other,0,0.11897720824671335
12872.0,327,2,599.97,1,2,2,122,Other,1,0.02164740660767293
12873.0,282,1,374.0,1,1,2,112,Other,1,0.037658002476139436
12875.0,143,2,343.2300000000001,1,2,2,122,Other,1,0.09518391134391144
12876.0,58,2,2218.02,2,2,4,224,Big Spender,0,0.13271163955027926
12877.0,4,12,1535.77,4,4,3,443,Potential Loyalist,0,0.17003695620862705
12878.0,236,2,854.99,1,2,3,123,Other,1,0.05869764499247905
12879.0,45,3,573.22,3,3,2,332,Other,0,0.13668719127773685
12881.0,276,1,298.0,1,1,1,111,Other,1,0.03993525479139196
12882.0,9,2,1463.04,4,2,3,423,Potential Loyalist,0,0.15106952802415993
12883.0,25,4,703.47,3,3,3,333,Other,0,0.1466452004139535
12884.0,88,1,309.05,2,1,2,212,Other,0,0.11555818984835682
12885.0,63,3,1175.22,2,3,3,233,Other,0,0.1305228093678774
12886.0,68,2,1378.4,2,2,3,223,Other,0,0.12719195271776054
12888.0,214,2,354.12,1,2,2,122,Other,1,0.06665106491428725
12890.0,24,1,380.46999999999997,3,1,2,312,Other,0,0.14142289891380974
12891.0,186,3,331.0,1,3,2,132,Other,1,0.07955255492997246
12893.0,31,1,188.14,3,1,1,311,Other,0,0.13826468700456074
12895.0,42,2,372.8,3,2,2,322,Other,0,0.13585329878186714
12897.0,205,2,216.5,1,2,1,121,Other,1,0.07002479526324115
12901.0,9,28,17654.54,4,4,4,444,Champions,2,0.2237120491304308
12902.0,265,1,138.68,1,1,1,111,Other,1,0.04407455265709785
12904.0,18,2,509.58,4,2,2,422,Potential Loyalist,0,0.14574884699561308
12906.0,12,5,2919.81,4,3,4,434,Potential Loyalist,0,0.15751066777271555
12908.0,176,2,750.0,1,2,3,123,Other,1,0.08263898451469329
12909.0,40,5,2178.67,3,3,4,334,Big Spender,0,0.14492810523869185
12910.0,23,8,3075.04,3,4,4,344,Big Spender,0,0.15841214853089725
12912.0,3,5,1662.3,4,3,4,434,Potential Loyalist,0,0.15888603815120955
12913.0,5,5,2483.63,4,4,4,444,Champions,0,0.159547350580862
12915.0,149,2,363.65,1,2,2,122,Other,1,0.09280748067439361
12916.0,139,4,3006.15,2,3,4,234,Big Spender,0,0.1049096566803721
12917.0,128,1,594.0,2,1,2,212,Other,0,0.09998087093283399
12919.0,8,6,1335.19,4,4,3,443,Potential Loyalist,0,0.1579743032614333
12920.0,17,1,164.23,4,1,1,411,Potential Loyalist,0,0.1438520482069707
12921.0,9,37,16587.09,4,4,4,444,Champions,2,0.23695149518824576
12922.0,161,1,405.38,1,1,2,112,Other,1,0.08637351516612007
12923.0,64,1,176.97,2,1,1,211,Other,0,0.12497397749485253
12924.0,88,4,933.7,2,3,3,233,Other,0,0.12172090799114978
12925.0,5,2,694.05,4,2,3,423,Potential Loyalist,0,0.1513059019552646
12928.0,35,5,2062.7000000000003,3,4,4,344,Big Spender,0,0.14673188930539632
12929.0,312,1,117.85,1,1,1,111,Other,1,0.025136578790019508
12930.0,78,2,415.8,2,2,2,222,Other,0,0.12145281727049646
12931.0,22,15,42055.96,3,4,4,344,Big Spender,2,0.2401516765807754
12933.0,24,3,607.53,3,3,2,332,Other,0,0.14519345512184417
12935.0,2,7,2160.7,4,4,4,444,Champions,0,0.16354292507318177
12936.0,17,4,1063.9,4,3,3,433,Potential Loyalist,0,0.1505055189764287
12937.0,15,4,1504.27,4,3,3,433,Potential Loyalist,0,0.1520956158590563
12938.0,26,1,114.14,3,1,1,311,Other,0,0.14014336339815467
12939.0,64,8,11581.8,2,4,4,244,Big Spender,0,0.15710389004084463
12940.0,55,2,913.54,2,2,3,223,Other,0,0.13159032684302766
12942.0,131,3,683.9,2,3,3,233,Other,0,0.10230024106001245
12944.0,36,2,604.51,3,2,2,322,Other,0,0.13867963658454271
12945.0,288,1,462.95,1,1,2,112,Other,1,0.03540385846761118
12947.0,144,6,1603.99,1,4,3,143,Other,0,0.10376226775512684
12948.0,16,7,2064.95,4,4,4,444,Champions,0,0.15774203954778898
12949.0,31,8,4167.22,3,4,4,344,Big Spender,0,0.15714390390129918
12950.0,2,3,1843.0,4,3,4,434,Potential Loyalist,0,0.156245243946945
12951.0,9,6,1064.07,4,4,3,443,Potential Loyalist,0,0.15708836512104604
12952.0,6,4,1387.79,4,3,3,433,Potential Loyalist,0,0.1555070689573655
12953.0,10,1,329.85,4,1,2,412,Potential Loyalist,0,0.14696259811833512
12955.0,1,11,4757.16,4,4,4,444,Champions,0,0.175309027807909
12956.0,306,1,108.07,1,1,1,111,Other,1,0.027531995743981068
12957.0,10,8,4017.54,4,4,4,444,Champions,0,0.16532185134739877
12962.0,7,2,266.39,4,2,1,421,Potential Loyalist,0,0.14973848511730617
12963.0,8,8,1856.63,4,4,4,444,Champions,0,0.16227015856857926
12965.0,89,1,771.91,2,1,3,213,Other,0,0.11598198413804589
12966.0,10,1,160.18,4,1,1,411,Potential Loyalist,0,0.1466598346896163
12967.0,358,2,1660.9,1,2,3,123,Other,1,0.011074068930934418
12968.0,112,1,135.95,2,1,1,211,Other,0,0.1055978313102691
12970.0,7,4,452.24,4,3,2,432,Potential Loyalist,0,0.15343550516162574
12971.0,4,86,11189.91,4,4,4,444,Champions,2,0.3117832779646653
12974.0,198,1,144.8,1,1,1,111,Other,1,0.07102917307140694
12976.0,212,1,738.6,1,1,3,113,Other,1,0.06645873796313605
12977.0,156,1,39.239999999999995,1,1,1,111,Other,1,0.08773088957311695
12980.0,158,9,7374.900000000001,1,4,4,144,Big Spender,0,0.1134780752707318
12981.0,30,2,372.21999999999997,3,2,2,322,Other,0,0.14067800108064946
12982.0,243,1,390.54,1,1,2,112,Other,1,0.05337116298203879
12984.0,19,1,97.5,3,1,1,311,Other,0,0.14292868396715863
12985.0,1,2,1239.38,4,2,3,423,Potential Loyalist,0,0.15388758165423472
12987.0,74,2,558.7,2,2,2,222,Other,0,0.12331639072428877
12988.0,292,1,535.32,1,1,2,112,Other,1,0.03392441823301087
12989.0,3,15,6924.110000000001,4,4,4,444,Champions,0,0.18510226774588498
12990.0,31,3,409.5,3,3,2,332,Other,0,0.14202507198878606
12991.0,23,2,503.76,3,2,2,322,Other,0,0.14372773778018655
12993.0,23,4,414.76,3,3,2,332,Other,0,0.14693430855013018
12994.0,4,3,974.4200000000001,4,3,3,433,Potential Loyalist,0,0.15389103833671863
12995.0,85,1,211.32,2,1,1,211,Other,0,0.11659023228701462
12997.0,22,4,1226.89,3,3,3,333,Other,0,0.14878563858402347
12999.0,196,3,455.88,1,3,2,132,Other,1,0.07575394623147456
13000.0,107,3,534.85,2,3,2,232,Other,0,0.11168574701036059
13001.0,4,13,9818.82,4,4,4,444,Champions,0,0.18650013191497278
13002.0,318,1,120.94999999999999,1,1,1,111,Other,1,0.02272924187552372
13003.0,106,3,149.05,2,3,1,231,Other,0,0.11139946052887023
13004.0,12,18,5655.91,4,4,4,444,Champions,0,0.18426803364362732
13005.0,174,2,513.7,1,2,2,122,Other,1,0.08302161437715717
13006.0,56,1,81.57,2,1,1,211,Other,0,0.12802090150488532
13008.0,323,1,229.46999999999997,1,1,1,111,Other,1,0.02091216384085816
13011.0,372,1,50.550000000000004,1,1,1,111,Other,1,0.000887800644984681
13012.0,9,8,1661.8400000000001,4,4,4,444,Champions,0,0.16152042560597304
13013.0,1,13,4810.9400000000005,4,4,4,444,Champions,0,0.17877037881214553
13014.0,11,10,3466.2799999999997,4,4,4,444,Champions,0,0.16730140893855516
13015.0,53,5,3346.28,2,4,4,244,Big Spender,0,0.1417837359435783
13016.0,73,3,789.89,2,3,3,233,Other,0,0.12581376907294745
13017.0,7,1,204.0,4,1,1,411,Potential Loyalist,0,0.14794446251953447
13018.0,16,28,7277.7,4,4,4,444,Champions,2,0.20238034062531196
13021.0,4,9,2616.38,4,4,4,444,Champions,0,0.16691714703298843
13023.0,64,2,689.9,2,2,3,223,Other,0,0.12757195503560168
13026.0,1,5,975.36,4,4,3,443,Potential Loyalist,0,0.15846453462817303
13027.0,114,6,6912.0,2,4,4,244,Big Spender,0,0.125298357882029
13028.0,23,2,661.3199999999999,3,2,2,322,Other,0,0.144008891819374
13029.0,31,3,1247.5,3,3,3,333,Other,0,0.1435204203312531
13030.0,11,2,799.48,4,2,3,423,Potential Loyalist,0,0.14908116527452137
13032.0,52,2,1010.18,2,2,3,223,Other,0,0.13296920801357728
13033.0,357,1,190.55,1,1,1,111,Other,1,0.0071697917589085185
13034.0,55,2,642.77,2,2,2,222,Other,0,0.13110715802358877
13035.0,74,2,921.88,2,2,3,223,Other,0,0.12396445827920187
13037.0,138,3,881.07,2,3,3,233,Other,0,0.09983706277772157
13038.0,80,3,908.46,2,3,3,233,Other,0,0.12321033496760417
13040.0,9,2,676.99,4,2,3,423,Potential Loyalist,0,0.14966688057237448
13043.0,273,1,516.42,1,1,2,112,Other,1,0.041531443266411304
13044.0,291,1,560.47,1,1,2,112,Other,1,0.03437144129965515
13045.0,99,1,305.28000000000003,2,1,1,211,Other,0,0.11112787007194336
13046.0,31,2,629.31,3,2,2,322,Other,0,0.14073461419082844
13047.0,32,10,3237.54,3,4,4,344,Big Spender,0,0.15844819929704224
13048.0,14,4,1835.91,4,3,4,434,Potential Loyalist,0,0.1530895474143434
13049.0,64,2,656.6800000000001,2,2,2,222,Other,0,0.1275126764294719
13050.0,15,17,5836.86,4,4,4,444,Champions,0,0.18170179876489068
13052.0,212,1,348.15000000000003,1,1,2,112,Other,1,0.06576200913220973
13055.0,78,3,1214.41,2,3,3,233,Other,0,0.12456056941085894
13058.0,25,3,271.40000000000003,3,3,1,331,Other,0,0.14419151149727583
13059.0,250,1,183.4,1,1,1,111,Other,1,0.05018652373513833
13060.0,254,1,307.53,1,1,2,112,Other,1,0.04879944535042594
13061.0,72,1,248.61,2,1,1,211,Other,0,0.1218846555413627
13062.0,191,1,346.98,1,1,2,112,Other,1,0.07420496156916823
13064.0,13,4,1119.49,4,3,3,433,Potential Loyalist,0,0.15221329426341815
13065.0,373,1,205.86,1,1,1,111,Other,1,0.0007627949552874282
13066.0,24,2,470.8,3,2,2,322,Other,0,0.14326677835249851
13067.0,82,1,115.46000000000001,2,1,1,211,Other,0,0.11762561160085194
13068.0,10,2,344.0,4,2,2,422,Potential Loyalist,0,0.14867054004302732
13069.0,1,24,4436.12,4,4,4,444,Champions,2,0.19661115593217438
13070.0,192,1,228.8,1,1,1,111,Other,1,0.07359193342340736
13072.0,267,1,177.15,1,1,1,111,Other,1,0.0433389099514475
13075.0,130,1,919.61,2,1,3,213,Other,0,0.09975760808763232
13077.0,1,4,729.27,4,3,3,433,Potential Loyalist,0,0.15634271311571019
13078.0,3,26,12627.94,4,4,4,444,Champions,2,0.2137899412882733
13079.0,4,5,220.10000000000002,4,4,1,441,Potential Loyalist,0,0.15591039531285536
13080.0,179,1,58.08,1,1,1,111,Other,1,0.07851517838573088
13081.0,12,11,28337.38,4,4,4,444,Champions,0,0.21296257480388106
13082.0,126,9,3613.63,2,4,4,244,Big Spender,0,0.11963500289488968
13083.0,4,2,303.75,4,2,1,421,Potential Loyalist,0,0.1510115855602407
13085.0,158,2,416.08000000000004,1,2,2,122,Other,1,0.08928173514012377
13089.0,3,97,58825.83,4,4,4,444,Champions,2,0.41569777560814347
13090.0,9,14,8910.82,4,4,4,444,Champions,0,0.18455184225353102
13091.0,28,1,345.82,3,1,2,312,Other,0,0.13975248949112967
13092.0,71,5,477.83,2,4,2,242,Other,0,0.1294265954953958
13093.0,276,8,7832.47,1,4,4,144,Big Spender,1,0.06515879930546196
13094.0,21,12,1927.3200000000002,3,4,4,344,Big Spender,0,0.16389918678130064
13095.0,71,1,74.39999999999999,2,1,1,211,Other,0,0.1219759355942191
13097.0,33,10,6010.42,3,4,4,344,Big Spender,0,0.16299405155578348
13098.0,1,28,28882.44,4,4,4,444,Champions,2,0.24696455534363415
13099.0,99,1,207.35999999999999,2,1,1,211,Other,0,0.11095313915345366
13101.0,234,1,101.19,1,1,1,111,Other,1,0.056474142490894205
13102.0,1,24,6424.09,4,4,4,444,Champions,2,0.20015853975600995
13103.0,40,1,243.94,3,1,1,311,Other,0,0.13474495498331493
13104.0,3,6,1098.48,4,4,3,443,Potential Loyalist,0,0.1595626358259069
13106.0,133,1,76.5,2,1,1,211,Other,0,0.09704670701588775
13107.0,44,4,1531.6200000000001,3,3,3,333,Other,0,0.14048222149766698
13108.0,373,1,350.06,1,1,2,112,Other,1,0.0010201090734064569
13109.0,60,2,786.54,2,2,3,223,Other,0,0.12935298097826922
13110.0,31,7,1488.67,3,4,3,343,Other,0,0.15068153939466286
13113.0,1,24,12245.960000000001,4,4,4,444,Champions,2,0.21054723146789364
13115.0,12,4,2294.78,4,3,4,434,Potential Loyalist,0,0.15471265616371996
13116.0,138,1,501.14,2,1,2,212,Other,0,0.09579372148482682
13117.0,22,8,984.91,3,4,3,343,Other,0,0.15508461259771614
13118.0,20,5,1197.81,3,4,3,343,Other,0,0.1512207293502728
13120.0,239,1,30.599999999999998,1,1,1,111,Other,1,0.05433745605334169
13121.0,269,1,283.73,1,1,1,111,Other,1,0.042724804448190254
13122.0,94,2,922.39,2,2,3,223,Other,0,0.11592247289370976
13124.0,90,3,3866.33,2,3,4,234,Big Spender,0,0.12446698510052118
13126.0,5,8,2099.64,4,4,4,444,Champions,0,0.1639102260599963
13127.0,78,1,259.17,2,1,1,211,Other,0,0.11949063043908029
13130.0,94,1,64.0,2,1,1,211,Other,0,0.11270804781311737
13131.0,23,3,1073.3,3,3,3,333,Other,0,0.14642673163318753
13132.0,262,1,77.3,1,1,1,111,Other,1,0.045171458952854335
13133.0,274,2,109.8,1,2,1,121,Other,1,0.042086407815095504
13134.0,86,4,1793.58,2,3,4,234,Big Spender,0,0.12405958910187798
13135.0,197,1,3096.0,1,1,4,114,Big Spender,1,0.0766975135813396
13136.0,56,5,2607.61,2,4,4,244,Big Spender,0,0.13925920024282093
13137.0,11,8,3650.41,4,4,4,444,Champions,0,0.1642645905407105
13138.0,22,6,962.39,3,4,3,343,Other,0,0.15167904272615923
13139.0,16,7,5064.94,4,4,4,444,Champions,0,0.16309529739255949
13140.0,108,3,423.72,2,3,2,232,Other,0,0.11108529906246893
13141.0,85,5,2388.75,2,4,4,244,Big Spender,0,0.1272064625456335
13142.0,19,1,307.09,3,1,1,311,Other,0,0.14330268165104604
13144.0,333,1,110.95,1,1,1,111,Other,1,0.016679226041457537
13145.0,40,4,618.52,3,3,2,332,Other,0,0.14046144190892323
13146.0,26,1,228.91,3,1,1,311,Other,0,0.14034816188176438
13147.0,10,4,712.8000000000001,4,3,3,433,Potential Loyalist,0,0.1526940206831158
13148.0,29,12,3707.12,3,4,4,344,Big Spender,0,0.1638579486281312
13149.0,14,4,1676.06,4,3,4,434,Potential Loyalist,0,0.15280430704137998
13151.0,296,1,1257.8700000000001,1,1,3,113,Other,1,0.033605175594240165
13153.0,6,1,486.22,4,1,2,412,Potential Loyalist,0,0.14885020777997113
13155.0,33,4,971.76,3,3,3,333,Other,0,0.14390678568187912
13157.0,49,4,1741.22,3,3,4,334,Big Spender,0,0.13884551316521687
13158.0,95,4,1201.06,2,3,3,233,Other,0,0.11938297851572975
13159.0,9,4,1437.85,4,3,3,433,Potential Loyalist,0,0.15438996296800908
13160.0,22,1,91.8,3,1,1,311,Other,0,0.1417120784269956
13161.0,313,1,112.75,1,1,1,111,Other,1,0.024725333449230204
13162.0,122,4,1688.29,2,3,4,234,Big Spender,0,0.10939449517319894
13165.0,46,2,1021.48,3,2,3,323,Other,0,0.1354022406513804
13166.0,283,1,417.2,1,1,2,112,Other,1,0.0373329448739434
13167.0,19,4,791.33,3,3,3,333,Other,0,0.14921484864734044
13168.0,36,4,1319.19,3,3,3,333,Other,0,0.14332031422307095
13169.0,64,2,712.88,2,2,3,223,Other,0,0.12761296112737958
13170.0,27,1,116.00999999999999,3,1,1,311,Other,0,0.13974455550121617
13171.0,22,3,468.41,3,3,2,332,Other,0,0.14574949542812782
13173.0,4,2,353.65,4,2,2,422,Potential Loyalist,0,0.15110062837920143
13174.0,16,3,2817.03,4,3,4,434,Potential Loyalist,0,0.15235330084375318
13176.0,46,1,492.84,3,1,2,312,Other,0,0.1327762297902731
13177.0,65,1,282.45,2,1,1,211,Other,0,0.12476005389596061
13178.0,26,11,5725.47,3,4,4,344,Big Spender,0,0.16698328529910583
13182.0,45,1,121.18,3,1,1,311,Other,0,0.1325151750815303
13183.0,8,9,3957.78,4,4,4,444,Champions,0,0.16770219594760166
13184.0,15,10,1701.29,4,4,4,444,Champions,0,0.16254333716396055
13185.0,268,1,71.4,1,1,1,111,Other,1,0.042748062211291474
13186.0,40,3,1575.89,3,3,3,333,Other,0,0.14048710478336415
13187.0,337,1,236.02,1,1,1,111,Other,1,0.015293825016461045
13188.0,11,1,114.60000000000001,4,1,1,411,Potential Loyalist,0,0.14617635581552976
13189.0,19,2,260.68,3,2,1,321,Other,0,0.14490255878382918
13192.0,95,2,911.94,2,2,3,223,Other,0,0.1155016808779417
13193.0,61,1,117.88,2,1,1,211,Other,0,0.12607497012438498
13194.0,136,1,60.7,2,1,1,211,Other,0,0.09581207878090502
13196.0,11,4,1797.78,4,3,4,434,Potential Loyalist,0,0.15422794159668982
13198.0,10,6,3401.2400000000002,4,4,4,444,Champions,0,0.1608567254629659
13199.0,4,38,9817.12,4,4,4,444,Champions,2,0.22856440608439002
13200.0,19,4,870.09,3,3,3,333,Other,0,0.1493553899784296
13203.0,10,4,869.46,4,3,3,433,Potential Loyalist,0,0.15297356873959658
13207.0,15,2,250.26000000000002,4,2,1,421,Potential Loyalist,0,0.14649254416140783
13208.0,59,6,1223.9,2,4,3,243,Other,0,0.13726633119960677
13209.0,30,8,5891.61,3,4,4,344,Big Spender,0,0.16062309369521516
13210.0,94,1,353.48,2,1,2,212,Other,0,0.11322460322860348
13211.0,10,3,1197.42,4,3,3,433,Potential Loyalist,0,0.1518760965302282
13212.0,20,3,788.08,3,3,3,333,Other,0,0.14712421218553373
13213.0,57,5,1520.58,2,4,3,243,Other,0,0.13691733171329015
13216.0,268,1,333.74,1,1,2,112,Other,1,0.04321618832604422
13217.0,122,3,533.98,2,3,2,232,Other,0,0.10565202297864133
13218.0,127,1,62.63999999999999,2,1,1,211,Other,0,0.09943484351491223
13220.0,78,4,819.2900000000001,2,3,3,233,Other,0,0.12553819962180235
13221.0,240,2,847.41,1,2,3,123,Other,1,0.057075539960766274
13223.0,200,2,163.20000000000002,1,2,1,121,Other,1,0.07194040925908933
13224.0,60,2,2155.95,2,2,4,224,Big Spender,0,0.13179659073203745
13225.0,3,7,6463.84,4,4,4,444,Champions,0,0.17081941188388433
13226.0,273,1,108.21000000000001,1,1,1,111,Other,1,0.040803023043405974
13227.0,202,1,257.7,1,1,1,111,Other,1,0.06962205559136532
13228.0,81,1,358.0,2,1,2,212,Other,0,0.1184605508681751
13229.0,226,1,160.95,1,1,1,111,Other,1,0.05979793791956324
13230.0,4,14,2806.97,4,4,4,444,Champions,0,0.17567070217597358
13232.0,13,7,1357.6,4,4,3,443,Potential Loyalist,0,0.1576862606779328
13233.0,74,2,605.12,2,2,2,222,Other,0,0.12339922374345025
13235.0,212,1,1031.07,1,1,3,113,Other,1,0.06698062881005888
13236.0,25,2,744.85,3,2,3,323,Other,0,0.1433536553145728
13238.0,17,4,700.73,4,3,3,433,Potential Loyalist,0,0.14985746926576787
13239.0,262,1,329.56,1,1,2,112,Other,1,0.045621598061291964
13240.0,96,4,663.65,2,3,2,232,Other,0,0.11802186578093254
13242.0,112,3,270.40000000000003,2,3,1,231,Other,0,0.10920313189778343
13243.0,203,1,600.07,1,1,2,112,Other,1,0.06983084448513092
13244.0,93,1,121.74000000000001,2,1,1,211,Other,0,0.11321322529799673
13245.0,51,1,430.5,3,1,2,312,Other,0,0.13065426486086537
13246.0,18,6,1987.3,4,4,4,444,Champions,0,0.15511649707677655
13247.0,18,4,501.12,4,3,2,432,Potential Loyalist,0,0.14909913537355465
13248.0,125,2,465.68,2,2,2,222,Other,0,0.10264102011140838
13249.0,92,3,711.41,2,3,3,233,Other,0,0.11803297671068132
13253.0,157,2,1030.4,1,2,3,123,Other,1,0.09078008801933522
13255.0,9,2,399.51,4,2,2,422,Potential Loyalist,0,0.14917173825964447
13258.0,12,3,698.58,4,3,3,433,Potential Loyalist,0,0.15018166430442156
13259.0,62,1,292.32,2,1,1,211,Other,0,0.1259841004893314
13260.0,61,1,557.62,2,1,2,212,Other,0,0.12685965327488194
13261.0,269,2,944.1,1,2,3,123,Other,1,0.045585877644802555
13262.0,263,1,200.29,1,1,1,111,Other,1,0.04498878063973401
13263.0,1,35,7454.07,4,4,4,444,Champions,2,0.2205060774386852
13265.0,53,5,2107.66,2,4,4,244,Big Spender,0,0.13957351116559916
13266.0,11,12,3834.2599999999998,4,4,4,444,Champions,0,0.17132342634995532
13267.0,3,19,4521.49,4,4,4,444,Champions,0,0.18754574123133422
13268.0,18,11,3214.69,4,4,4,444,Champions,0,0.16572014429788798
13269.0,1,15,5346.2300000000005,4,4,4,444,Champions,0,0.18309094840872248
13270.0,366,1,590.0,1,1,2,112,Other,1,0.004263277467840239
13271.0,37,1,217.38,3,1,1,311,Other,0,0.13590399496556865
